Genes	min	max	gen_len
AT3G22720	8028961	8030100	1140
AT3G22723	8030474	8030629	156
AT3G22730	8031341	8032459	1119
AT3G22740	8033200	8035710	2511
AT3G22750	8037364	8039096	1733
AT3G22760	8044622	8047381	2760
AT3G22770	8047684	8048667	984
AT3G22780	8048927	8052058	3132
AT3G22790	8052446	8057888	5443
AT3G22800	8063063	8064475	1413
AT3G22810	8068595	8071559	2965
AT3G22820	8073451	8074061	611
AT3G22830	8078981	8080895	1915
AT3G22840	8084628	8085445	818
AT3G22845	8087373	8088550	1178
AT3G22850	8089067	8090275	1209
AT3G22860	8090654	8093248	2595
AT3G22870	8096230	8097471	1242
AT3G22880	8097948	8100740	2793
AT3G22890	8112837	8114734	1898
AT3G22900	8115645	8116169	525
AT3G22910	8116335	8119388	3054
AT3G22920	8122713	8123411	699
AT3G22930	8124286	8125835	1550
AT3G22935	8130391	8131130	740
AT3G22940	8131468	8132706	1239
AT3G22942	8134475	8135667	1193
AT3G22950	8136364	8137513	1150
AT3G22960	8139369	8141771	2403
AT3G22961	8142138	8142809	672
AT3G22970	8152592	8153881	1290
AT3G22980	8160269	8163316	3048
AT3G22990	8164015	8166145	2131
AT3G23000	8172654	8173943	1290
AT3G23010	8174858	8176645	1788
AT3G23020	8177215	8179743	2529
AT3G23030	8181069	8181946	878
AT3G23050	8194768	8196716	1949
AT3G23060	8200868	8203116	2249
AT3G23070	8203548	8207243	3696
AT3G23080	8207612	8209181	1570
AT3G23090	8214533	8217091	2559
AT3G23100	8220721	8221991	1271
AT3G23110	8222364	8224871	2508
AT3G23120	8227222	8229576	2355
AT3G23122	8234261	8234588	328
AT3G23123	8234314	8234559	246
AT3G23130	8242504	8243118	615
AT3G23140	8250579	8251097	519
AT3G23145	8252138	8253196	1059
AT3G23150	8255156	8257560	2405
AT3G23160	8260059	8261654	1596
AT3G23165	8264650	8265060	411
AT3G23167	8266218	8266585	368
AT3G23170	8268265	8268588	324
AT3G23172	8272138	8272657	520
AT3G23175	8274202	8274973	772
AT3G23180	8277131	8278396	1266
AT3G23190	8279445	8280663	1219
AT3G23200	8281659	8282603	945
AT3G23210	8283255	8284915	1661
AT3G23220	8287969	8288388	420
AT3G23230	8289647	8290066	420
AT3G23240	8295705	8296361	657
AT3G23245	8300381	8300833	453
AT3G23250	8309492	8310624	1133
AT3G23255	8311795	8312947	1153
AT3G23260	8313334	8314422	1089
AT3G23270	8316436	8320337	3902
AT3G23280	8321588	8324109	2522
AT3G23290	8326958	8328010	1053
AT3G23300	8333521	8335902	2382
AT3G23310	8339799	8343355	3557
AT3G23320	8344629	8345204	576
AT3G23325	8345808	8346856	1049
AT3G23330	8347200	8349347	2148
AT3G23340	8351047	8353791	2745
AT3G23350	8354101	8355201	1101
AT3G23360	8355257	8356381	1125
AT3G23370	8357613	8360792	3180
AT3G23380	8373947	8374708	762
AT3G23390	8375427	8376224	798
AT3G23400	8376636	8378225	1590
AT3G23410	8382860	8386024	3165
AT3G23420	8386273	8387366	1094
AT3G23430	8387818	8393242	5425
AT3G23440	8404358	8404684	327
AT3G23450	8410483	8411841	1359
AT3G23460	8412319	8414319	2001
AT3G23470	8414665	8418120	3456
AT3G23480	8420284	8422894	2611
AT3G23490	8423238	8424415	1178
AT3G23510	8428071	8433159	5089
AT3G23530	8437472	8442597	5126
AT3G23540	8443665	8448070	4406
AT3G23550	8448435	8450649	2215
AT3G23560	8454361	8456588	2228
AT3G23570	8458052	8459608	1557
AT3G23580	8460261	8462574	2314
AT3G23590	8467638	8473469	5832
AT3G23600	8473833	8475655	1823
AT3G23605	8476675	8477133	459
AT3G23610	8478280	8479651	1372
AT3G23620	8480147	8481873	1727
AT3G23630	8488878	8489867	990
AT3G23633	8496690	8497163	474
AT3G23635	8497941	8498078	138
AT3G23637	8499727	8499888	162
AT3G23640	8501811	8509358	7548
AT3G23650	8510689	8511196	508
AT3G23660	8513666	8517729	4064
AT3G23670	8519290	8525055	5766
AT3G23680	8526366	8527173	808
AT3G23685	8527239	8528317	1079
AT3G23690	8528933	8530655	1723
AT3G23700	8531689	8533742	2054
AT3G23710	8534061	8536148	2088
AT3G23715	8536850	8537273	424
AT3G23727	8544863	8545355	493
AT3G23730	8550222	8551248	1027
AT3G23740	8552077	8554730	2654
AT3G23750	8558332	8561263	2932
AT3G23760	8562965	8564640	1676
AT3G23770	8565556	8567196	1641
AT3G23780	8567971	8573819	5849
AT3G23790	8575268	8581001	5734
AT3G23800	8581701	8583704	2004
AT3G23805	8586467	8586823	357
AT3G23810	8588013	8589671	1659
AT3G23820	8603645	8605027	1383
AT3G23830	8606762	8607677	916
AT3G23840	8611177	8612559	1383
AT3G23860	8616953	8617684	732
AT3G23870	8620253	8621755	1503
AT3G23880	8622061	8623155	1095
AT3G23890	8624931	8631106	6176
AT3G23900	8631941	8635852	3912
AT3G23910	8636594	8639344	2751
AT3G23920	8641722	8644199	2478
AT3G23930	8647028	8647775	748
AT3G23940	8648780	8652323	3544
AT3G23950	8652908	8654164	1257
AT3G23955	8655266	8657399	2134
AT3G23960	8657736	8658944	1209
AT3G23970	8660447	8661688	1242
AT3G23980	8662818	8667440	4623
AT3G23990	8669013	8672278	3266
AT3G24000	8672774	8674675	1902
AT3G24010	8676120	8678186	2067
AT3G24020	8678827	8679558	732
AT3G24030	8679862	8680812	951
AT3G24040	8681118	8683211	2094
AT3G24050	8686060	8687462	1403
AT3G24060	8689589	8690032	444
AT3G24065	8690737	8691144	408
AT3G24068	8692266	8692667	402
AT3G24070	8693543	8694331	789
AT3G24080	8695191	8697107	1917
AT3G24090	8697838	8700971	3134
AT3G24093	8701462	8702310	849
AT3G24100	8703373	8704045	673
AT3G24110	8704429	8705503	1075
AT3G24120	8705925	8708148	2224
AT3G24130	8711663	8713361	1699
AT3G24140	8715525	8717772	2248
AT3G24150	8724273	8725586	1314
AT3G24160	8726241	8729023	2783
AT3G24170	8729762	8734115	4354
AT3G24180	8735011	8741147	6137
AT3G24190	8743319	8747703	4385
AT3G24200	8748095	8751575	3481
AT3G24210	8753712	8755627	1916
AT3G24220	8761439	8763172	1734
AT3G24225	8768948	8769172	225
AT3G24230	8774637	8777306	2670
AT3G24240	8780551	8784150	3600
AT3G24250	8786764	8787177	414
AT3G24255	8788949	8793208	4260
AT3G24260	8793837	8794961	1125
AT3G24270	8796541	8797031	491
AT3G24280	8799138	8799374	237
AT3G24290	8801400	8802890	1491
AT3G24300	8805858	8807354	1497
AT3G24310	8811336	8812330	995
AT3G24315	8820599	8822445	1847
AT3G24320	8823229	8829571	6343
AT3G24330	8830336	8831838	1503
AT3G24340	8832085	8835722	3638
AT3G24350	8837733	8839402	1670
AT3G24360	8839832	8842799	2968
AT3G24420	8863111	8864883	1773
AT3G24430	8868731	8872154	3424
AT3G24440	8876207	8878171	1965
AT3G24450	8880286	8881611	1326
AT3G24460	8886160	8889717	3558
AT3G24463	8887361	8887831	471
AT3G24465	8894877	8895140	264
AT3G24480	8901154	8902638	1485
AT3G24490	8911022	8912023	1002
AT3G24495	8912418	8918086	5669
AT3G24500	8918755	8919201	447
AT3G24503	8919732	8923029	3298
AT3G24506	8928366	8929281	916
AT3G24508	8930156	8930544	389
AT3G24510	8932026	8932645	620
AT3G24513	8933920	8934390	471
AT3G24514	8937382	8938949	1568
AT3G24515	8934569	8936207	1639
AT3G24516	8937588	8937776	189
AT3G24517	8938106	8938641	536
AT3G24520	8941455	8942531	1077
AT3G24530	8945678	8947786	2109
AT3G24535	8952006	8952572	567
AT3G24540	8952903	8955398	2496
AT3G24542	8956679	8957590	912
AT3G24550	8960411	8963303	2893
AT3G24560	8963788	8966494	2707
AT3G24570	8966675	8968530	1856
AT3G24575	8968261	8968623	363
AT3G24580	8969162	8970298	1137
AT3G24590	8970637	8972020	1384
AT3G24600	8972195	8973195	1001
AT3G24605	8973562	8974867	1306
AT3G24610	8975366	8976575	1210
AT3G24620	8980695	8982793	2099
AT3G24630	8988398	8990737	2340
AT3G24640	8992326	8992761	436
AT3G24650	8997911	9000780	2870
AT3G24660	9003641	9005751	2111
AT3G24670	9006205	9008801	2597
AT3G24690	9020738	9021290	553
AT3G24700	9022281	9023453	1173
AT3G24710	9024167	9024367	201
AT3G24715	9025849	9029948	4100
AT3G24730	9030152	9030894	743
AT3G24740	9032397	9033461	1065
AT3G24750	9036173	9037564	1392
AT3G24760	9040108	9041259	1152
AT3G24770	9046779	9047078	300
AT3G24780	9049446	9051593	2148
AT3G24790	9052942	9054531	1590
AT3G24800	9055653	9057795	2143
AT3G24810	9060990	9061742	753
AT3G24820	9062717	9064366	1650
AT3G24830	9064613	9065871	1259
AT3G24840	9067301	9070256	2956
AT3G24850	9071105	9072184	1080
AT3G24860	9073642	9074574	933
AT3G24870	9075237	9084278	9042
AT3G24880	9086457	9095537	9081
AT3G24890	9098179	9098756	578
AT3G24900	9099183	9101930	2748
AT3G24929	9103981	9105648	1668
AT3G24982	9106157	9108937	2781
AT3G25010	9110103	9112841	2739
AT3G25011	9113168	9113281	114
AT3G25012	9111934	9112416	483
AT3G25013	9114606	9116089	1484
AT3G25014	9114546	9114707	162
AT3G25020	9116868	9119540	2673
AT3G25030	9122650	9123402	753
AT3G25040	9124479	9126051	1573
AT3G25050	9126872	9128218	1347
AT3G25060	9128516	9130321	1806
AT3G25070	9132458	9133747	1290
AT3G25080	9137105	9137892	788
AT3G25090	9140039	9141094	1056
AT3G25100	9144292	9146082	1791
AT3G25110	9146589	9148273	1685
AT3G25120	9149785	9151068	1284
AT3G25130	9152434	9153654	1221
AT3G25140	9154748	9156642	1895
AT3G25150	9157161	9160052	2892
AT3G25160	9160337	9162023	1687
AT3G25165	9163602	9163826	225
AT3G25170	9165975	9166205	231
AT3G25180	9167443	9169270	1828
AT3G25190	9174505	9175614	1110
AT3G25200	9176932	9178268	1337
AT3G25210	9180348	9181487	1140
AT3G25220	9182691	9184463	1773
AT3G25221	9184688	9184792	105
AT3G25230	9188257	9191175	2919
AT3G25240	9192540	9193385	846
AT3G25250	9195566	9196949	1384
AT3G25260	9199594	9201764	2171
AT3G25265	9202880	9203623	744
AT3G25270	9203934	9204965	1032
AT3G25280	9206183	9208036	1854
AT3G25290	9208955	9210353	1399
AT3G25400	9213236	9214144	909
AT3G25410	9214565	9216331	1767
AT3G25420	9217832	9220836	3005
AT3G25430	9221204	9223700	2497
AT3G25440	9223998	9225505	1508
AT3G25460	9231581	9232666	1086
AT3G25470	9233039	9235022	1984
AT3G25480	9235591	9236598	1008
AT3G25490	9241725	9243113	1389
AT3G25493	9243096	9243600	505
AT3G25500	9251320	9254826	3507
AT3G25505	9260838	9263171	2334
AT3G25510	9264388	9267932	3545
AT3G25520	9269573	9271327	1755
AT3G25530	9271949	9273514	1566
AT3G25540	9274752	9276261	1510
AT3G25545	9277637	9278440	804
AT3G25550	9278878	9279587	710
AT3G25560	9279550	9282560	3011
AT3G25570	9287413	9288462	1050
AT3G25573	9290313	9290504	192
AT3G25577	9291686	9291928	243
AT3G25580	9292557	9294148	1592
AT3G25585	9295856	9298271	2416
AT3G25590	9302271	9303542	1272
AT3G25597	9306103	9306585	483
AT3G25600	9307367	9307852	486
AT3G25610	9308942	9313353	4412
AT3G25620	9316677	9319505	2829
AT3G25640	9333697	9334578	882
AT3G25650	9335876	9336459	584
AT3G25655	9337709	9337969	261
AT3G25660	9339640	9342044	2405
AT3G25670	9344532	9346301	1770
AT3G25680	9349693	9352258	2566
AT3G25690	9353050	9357757	4708
AT3G25700	9358937	9360295	1359
AT3G25710	9369598	9371096	1499
AT3G25716	9373219	9373413	195
AT3G25717	9375472	9375594	123
AT3G25719	9379916	9380068	153
AT3G25720	9380234	9381405	1172
AT3G25727	9393511	9394334	824
AT3G25730	9396505	9397506	1002
AT3G25740	9397806	9399653	1848
AT3G25750	9400955	9402088	1134
AT3G25760	9403972	9405105	1134
AT3G25770	9406975	9407839	865
AT3G25780	9409362	9410409	1048
AT3G25790	9413196	9414951	1756
AT3G25800	9422822	9425783	2962
AT3G25805	9426354	9428169	1816
AT3G25810	9430805	9433844	3040
AT3G25820	9439282	9442507	3226
AT3G25830	9447545	9450316	2772
AT3G25840	9452993	9457446	4454
AT3G25850	9458178	9458954	777
AT3G25855	9459608	9460267	660
AT3G25860	9460632	9462585	1954
AT3G25870	9463665	9464177	513
AT3G25880	9469592	9470033	442
AT3G25882	9470521	9470889	369
AT3G25890	9476052	9477050	999
AT3G25900	9480964	9482684	1721
AT3G25905	9486348	9486623	276
AT3G25910	9489836	9490954	1119
AT3G25920	9491268	9492558	1291
AT3G25930	9493032	9493871	840
AT3G25940	9495104	9495942	839
AT3G25950	9496356	9497111	756
AT3G25960	9498439	9499932	1494
AT3G25970	9500116	9502221	2106
AT3G25980	9503232	9504402	1171
AT3G25990	9504846	9506703	1858
AT3G26000	9507042	9508542	1501
AT3G26010	9511901	9513145	1245
AT3G26020	9514363	9516585	2223
AT3G26030	9517741	9519260	1520
AT3G26040	9519741	9521069	1329
AT3G26050	9521907	9524241	2335
AT3G26060	9524807	9526123	1317
AT3G26070	9526904	9528199	1296
AT3G26080	9528998	9530404	1407
AT3G26085	9530616	9532397	1782
AT3G26090	9532883	9535410	2528
AT3G26100	9538063	9540149	2087
AT3G26110	9541573	9541959	387
AT3G26115	9542301	9544246	1946
AT3G26120	9546398	9549186	2789
AT3G26125	9551812	9553437	1626
AT3G26130	9553708	9555635	1928
AT3G26135	9556195	9557425	1231
AT3G26140	9559742	9563274	3533
AT3G26147	9565083	9565250	168
AT3G26150	9565627	9567212	1586
AT3G26160	9568280	9569871	1592
AT3G26170	9573542	9575129	1588
AT3G26180	9578407	9579993	1587
AT3G26190	9583475	9585083	1609
AT3G26200	9589347	9590972	1626
AT3G26210	9593329	9595202	1874
AT3G26220	9596208	9597828	1621
AT3G26230	9598200	9599892	1693
AT3G26235	9602005	9602773	769
AT3G26237	9603943	9604476	534
AT3G26240	9604335	9607103	2769
AT3G26250	9611696	9613168	1473
AT3G26270	9627602	9629195	1594
AT3G26280	9630358	9632021	1664
AT3G26290	9632770	9634478	1709
AT3G26300	9639199	9640866	1668
AT3G26310	9641089	9642779	1691
AT3G26320	9644383	9646064	1682
AT3G26330	9646873	9648536	1664
AT3G26340	9650600	9652572	1973
AT3G26350	9653660	9655137	1478
AT3G26355	9654485	9654538	54
AT3G26360	9655963	9656373	411
AT3G26370	9656886	9659741	2856
AT3G26380	9660140	9663145	3006
AT3G26390	9663450	9663950	501
AT3G26395	9666157	9666231	75
AT3G26400	9666616	9669081	2466
AT3G26410	9669508	9671273	1766
AT3G26420	9671953	9673055	1103
AT3G26430	9674419	9675889	1471
AT3G26440	9677220	9679681	2462
AT3G26445	9680120	9680746	627
AT3G26450	9681593	9683299	1707
AT3G26460	9684053	9684607	555
AT3G26470	9686144	9686900	757
AT3G26480	9687273	9690827	3555
AT3G26490	9704142	9706161	2020
AT3G26500	9708195	9709944	1750
AT3G26510	9711886	9712588	703
AT3G26512	9711769	9712264	496
AT3G26520	9722770	9723703	934
AT3G26539	9743729	9744203	475
AT3G26540	9744542	9746644	2103
AT3G26550	9746995	9749040	2046
AT3G26560	9750122	9753719	3598
AT3G26570	9756261	9758413	2153
AT3G26580	9758933	9760349	1417
AT3G26590	9761927	9765259	3333
AT3G26600	9769889	9771736	1848
AT3G26610	9777025	9780267	3243
AT3G26616	9787574	9788141	568
AT3G26618	9788854	9790161	1308
AT3G26620	9790628	9791112	485
AT3G26630	9791572	9792939	1368
AT3G26640	9793276	9794316	1041
AT3G26650	9795226	9796848	1623
AT3G26660	9797136	9797610	475
AT3G26670	9798236	9800562	2327
AT3G26680	9801309	9803517	2209
AT3G26690	9804418	9805398	981
AT3G26700	9810669	9812356	1688
AT3G26710	9813550	9814606	1057
AT3G26720	9816707	9823056	6350
AT3G26730	9823770	9827270	3501
AT3G26740	9827868	9828461	594
AT3G26742	9831400	9831555	156
AT3G26744	9832953	9834790	1838
AT3G26750	9840139	9841719	1581
AT3G26760	9843639	9844899	1261
AT3G26770	9845494	9847079	1586
AT3G26780	9848747	9850277	1531
AT3G26782	9850594	9852682	2089
AT3G26790	9854025	9855748	1724
AT3G26800	9862173	9862778	606
AT3G26810	9868342	9870464	2123
AT3G26820	9881128	9885067	3940
AT3G26830	9887990	9889560	1571
AT3G26840	9892808	9896154	3347
AT3G26850	9896541	9897415	875
AT3G26855	9898680	9899350	671
AT3G26860	9901516	9901884	369
AT3G26870	9903288	9903680	393
AT3G26880	9906334	9906735	402
AT3G26890	9907456	9910463	3008
AT3G26900	9912314	9914424	2111
AT3G26910	9915304	9918511	3208
AT3G26920	9921241	9922429	1189
AT3G26922	9922858	9923891	1034
AT3G26930	9925714	9927351	1638
AT3G26932	9930460	9931714	1255
AT3G26934	9928316	9929123	808
AT3G26935	9933001	9935218	2218
AT3G26940	9936707	9938936	2230
AT3G26950	9941202	9943411	2210
AT3G26960	9944859	9945459	601
AT3G26980	9946467	9947444	978
AT3G26990	9948426	9951557	3132
AT3G27000	9952787	9955784	2998
AT3G27010	9957810	9958754	945
AT3G27020	9961623	9964461	2839
AT3G27025	9969735	9971084	1350
AT3G27027	9971921	9972130	210
AT3G27030	9972508	9974225	1718
AT3G27040	9974912	9976162	1251
AT3G27050	9978286	9979636	1351
AT3G27060	9979971	9981057	1087
AT3G27070	9983167	9984685	1519
AT3G27080	9985212	9986560	1349
AT3G27090	9990020	9991407	1388
AT3G27100	9994732	9995923	1192
AT3G27110	9998006	9999892	1887
AT3G27120	10000248	10004281	4034
AT3G27140	10006891	10008174	1284
AT3G27150	10009692	10010960	1269
AT3G27160	10017531	10019274	1744
AT3G27170	10024147	10026921	2775
AT3G27180	10027163	10030062	2900
AT3G27185	10035096	10036359	1264
AT3G27190	10039504	10042917	3414
AT3G27200	10043738	10044340	603
AT3G27210	10045458	10047222	1765
AT3G27220	10051742	10053594	1853
AT3G27230	10054224	10055456	1233
AT3G27240	10056144	10058370	2227
AT3G27250	10061633	10062481	849
AT3G27260	10068411	10072403	3993
AT3G27270	10073315	10075706	2392
AT3G27280	10076904	10078051	1148
AT3G27290	10080038	10081265	1228
AT3G27300	10083318	10086774	3457
AT3G27310	10087360	10089077	1718
AT3G27320	10090307	10092391	2085
AT3G27325	10095956	10102087	6132
AT3G27329	10114192	10114560	369
AT3G27330	10116950	10120516	3567
AT3G27331	10115541	10116278	738
AT3G27340	10121303	10122692	1390
AT3G27350	10126238	10127896	1659
AT3G27355	10128050	10128538	489
AT3G27360	10129459	10129869	411
AT3G27380	10131209	10132673	1465
AT3G27390	10133372	10136111	2740
AT3G27400	10140311	10143023	2713
AT3G27410	10145244	10145642	399
AT3G27415	10147375	10147902	528
AT3G27416	10147371	10147892	522
AT3G27420	10148949	10150139	1191
AT3G27425	10151058	10151375	318
AT3G27430	10152910	10155052	2143
AT3G27440	10155555	10157931	2377
AT3G27460	10159537	10161994	2458
AT3G27470	10163947	10166984	3038
AT3G27473	10169242	10171230	1989
AT3G27475	10172507	10173394	888
AT3G27480	10173235	10175555	2321
AT3G27490	10178100	10180148	2049
AT3G27495	10182295	10182561	267
AT3G27500	10183003	10185081	2079
AT3G27503	10185960	10186499	540
AT3G27510	10188240	10189562	1323
AT3G27520	10192484	10193159	676
AT3G27530	10193778	10199659	5882
AT3G27540	10205489	10206888	1400
AT3G27550	10208010	10210199	2190
AT3G27560	10210597	10212507	1911
AT3G27570	10214276	10216681	2406
AT3G27580	10217671	10219484	1814
AT3G27590	10220415	10221715	1301
AT3G27600	10223743	10224948	1206
AT3G27610	10225729	10228152	2424
AT3G27620	10229289	10230595	1307
AT3G27630	10231119	10231418	300
AT3G27640	10232307	10235467	3161
AT3G27650	10238731	10240346	1616
AT3G27660	10243851	10244821	971
AT3G27670	10245338	10253158	7821
AT3G27680	10254886	10255290	405
AT3G27690	10255906	10256921	1016
AT3G27700	10257681	10261330	3650
AT3G27710	10269304	10270917	1614
AT3G27720	10271876	10273621	1746
AT3G27730	10273391	10280213	6823
AT3G27740	10281470	10283792	2323
AT3G27750	10284820	10285488	669
AT3G27770	10285818	10287474	1657
AT3G27785	10288767	10290712	1946
AT3G27809	10307700	10308383	684
AT3G27810	10307596	10310093	2498
AT3G27820	10315249	10317881	2633
AT3G27830	10318576	10319151	576
AT3G27831	10319481	10320092	612
AT3G27835	10321741	10322306	566
AT3G27840	10323354	10323935	582
AT3G27850	10324905	10325468	564
AT3G27860	10326128	10328086	1959
AT3G27870	10330950	10335288	4339
AT3G27880	10338429	10339157	729
AT3G27890	10350807	10351938	1132
AT3G27900	10352905	10353675	771
AT3G27906	10355861	10356424	564
AT3G27910	10357232	10358116	885
AT3G27920	10361945	10363506	1562
AT3G27925	10366659	10368864	2206
AT3G27930	10369593	10372318	2726
AT3G27940	10375897	10376358	462
AT3G27950	10378048	10379771	1724
AT3G27960	10380513	10382593	2081
AT3G27970	10389609	10391544	1936
AT3G27980	10393904	10395861	1958
AT3G27999	10402886	10403455	570
AT3G28007	10408243	10409633	1391
AT3G28020	10417906	10419149	1244
AT3G28030	10424321	10431178	6858
AT3G28040	10435139	10438268	3130
AT3G28050	10442984	10445216	2233
AT3G28060	10445994	10446623	630
AT3G28070	10447964	10450845	2882
AT3G28080	10451567	10455071	3505
AT3G28100	10456151	10460813	4663
AT3G28120	10463844	10463969	126
AT3G28130	10465587	10468704	3118
AT3G28140	10470552	10471295	744
AT3G28150	10471960	10473735	1776
AT3G28155	10485301	10485991	691
AT3G28170	10498361	10500360	2000
AT3G28180	10506110	10509067	2958
AT3G28190	10512235	10513057	823
AT3G28193	10514634	10514762	129
AT3G28200	10518082	10519032	951
AT3G28210	10520585	10521223	639
AT3G28216	10523278	10523424	147
AT3G28220	10524420	10526497	2078
AT3G28223	10527669	10528921	1253
AT3G28230	10529314	10530199	886
AT3G28243	10532389	10532502	114
AT3G28250	10533324	10533689	366
AT3G28270	10538725	10539849	1125
AT3G28280	10540646	10541670	1025
AT3G28290	10547873	10549030	1158
AT3G28291	10550927	10551106	180
AT3G28300	10566106	10567263	1158
AT3G28310	10576961	10577375	415
AT3G28320	10581831	10582784	954
AT3G28330	10586566	10587759	1194
AT3G28335	10588152	10589015	864
AT3G28340	10589396	10590493	1098
AT3G28345	10593921	10598775	4855
AT3G28360	10611071	10616301	5231
AT3G28370	10620627	10623781	3155
AT3G28380	10623742	10628201	4460
AT3G28390	10629425	10633967	4543
AT3G28410	10640152	10642071	1920
AT3G28415	10647123	10651540	4418
AT3G28420	10654674	10655324	651
AT3G28430	10657441	10662404	4964
AT3G28450	10667359	10669176	1818
AT3G28455	10670220	10670931	712
AT3G28460	10672673	10674297	1625
AT3G28470	10674579	10675724	1146
AT3G28480	10676266	10678262	1997
AT3G28490	10679150	10680654	1505
AT3G28500	10682204	10682551	348
AT3G28510	10685656	10687248	1593
AT3G28520	10688323	10689759	1437
AT3G28530	10690637	10690714	78
AT3G28540	10694444	10696009	1566
AT3G28550	10700873	10703947	3075
AT3G28560	10707603	10708376	774
AT3G28570	10710513	10711889	1377
AT3G28580	10715736	10717238	1503
AT3G28590	10718320	10718682	363
AT3G28600	10722437	10723870	1434
AT3G28610	10724990	10726414	1425
AT3G28620	10727826	10728461	636
AT3G28630	10729065	10730564	1500
AT3G28635	10729313	10731391	2079
AT3G28640	10731518	10733032	1515
AT3G28650	10735729	10737726	1998
AT3G28660	10739400	10740914	1515
AT3G28670	10743891	10746983	3093
